rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,len,seq,sysid,compid,msgid,fromlcm,payload64
1402603713457943452,,786,,0,0,'',62,169,1,50,105,False,"[60002849, 13751042270478418063L, 4437796642826918134, 4431045059387596994, 4474826188640220406, 4935098654599138793, 4695724724385218560]"
1402603713553914537,,787,,0,0,'',20,177,1,50,74,False,"[0, 9223372036854775808L]"
1402603713559879246,,788,,0,0,'',28,178,1,50,30,False,"[4361160438612814630, 13835625028496497064L, 13643615461823764895L]"
1402603713564826880,,789,,0,0,'',20,179,1,50,74,False,"[0, 9223372036854775808L]"
1402603713652816707,,790,,0,0,'',28,180,1,50,30,False,"[4320339140991314831, 13835461952880450877L, 4459213742003430315]"
1402603713657758313,,791,,0,0,'',20,181,1,50,74,False,"[0, 9223372036854775808L]"
1402603713663767032,,792,,0,0,'',28,182,1,50,32,False,
1402603713751694732,,793,,0,0,'',15,183,1,50,52,False,[0]
1402603714147473720,,794,,0,0,'',28,194,1,50,30,False,"[4407412116789718308, 13834981796998232760L, 4414223901576618474]"
1402603714233325637,,795,,0,0,'',20,197,1,50,74,False,"[0, 9223372036854775808L]"
1402603714239438502,,796,,0,0,'',28,198,1,50,30,False,"[4413145236704914920, 13834660224207180861L, 4424227752305853938]"
1402603714244380543,,797,,0,0,'',20,199,1,50,74,False,"[0, 9223372036854775808L]"
1402603714247349394,,798,,0,0,'',9,200,1,50,0,False,[349323648827588608]
1402603714336432042,,799,,0,0,'',31,201,1,50,1,False,"[17179869188, 3146611676636250116, 65436]"
1402603714447326663,,800,,0,0,'',28,209,1,50,30,False,"[4385156030053543600, 13834210536840393417L, 13655062705009826394L]"
1402603714528257928,,801,,0,0,'',20,210,1,50,74,False,"[0, 9223372036854775808L]"
1402603714534283645,,802,,0,0,'',28,211,1,50,30,False,"[4364314688364801817, 13833953066437249007L, 4296254634033190727]"
1402603714539231726,,803,,0,0,'',20,212,1,50,74,False,"[0, 9223372036854775808L]"
1402603714627275479,,804,,0,0,'',28,213,1,50,30,False,"[4379070654100598649, 13833793989438433361L, 4335262456884778230]"
1402603714632237736,,805,,0,0,'',20,214,1,50,74,False,"[0, 9223372036854775808L]"
1402603714638194834,,806,,0,0,'',28,215,1,50,32,False,
1402603714726115662,,807,,0,0,'',15,216,1,50,52,False,[0]
1402603714731163322,,808,,0,0,'',20,217,1,50,58,False,"[4491069425356697503, 13831409256064911353L]"
1402603714821084718,,809,,0,0,'',28,218,1,50,30,False,"[4390028056270532565, 13833555979533520275L, 4246401514095617134]"
1402603714920092614,,810,,0,0,'',20,221,1,50,74,False,"[0, 9223372036854775808L]"
1402603714926068796,,811,,0,0,'',28,222,1,50,30,False,"[4378703357087379626, 13832967083675435618L, 4405982600220975113]"
1402603714931122901,,812,,0,0,'',20,223,1,50,74,False,"[0, 9223372036854775808L]"
1402603715021999847,,813,,0,0,'',28,224,1,50,32,False,
1402603715025989535,,814,,0,0,'',15,225,1,50,52,False,[0]
1402603715031049457,,815,,0,0,'',20,226,1,50,58,False,"[4447455990970904808, 13830845056317636733L]"
1402603715121881233,,816,,0,0,'',28,227,1,50,30,False,"[4357561917443731718, 13832744690276769354L, 13599692222806828728L]"
1402603715508585258,,817,,0,0,'',28,238,1,50,32,False,
1402603715605573081,,818,,0,0,'',20,245,1,50,74,False,"[0, 9223372036854775808L]"
1402603715611574293,,819,,0,0,'',28,246,1,50,30,False,"[4388932483127767903, 13830975412857264930L, 13595627388479175109L]"
1402603715616593766,,820,,0,0,'',20,247,1,50,74,False,"[0, 9223372036854775808L]"
1402603715703565498,,821,,0,0,'',28,248,1,50,32,False,
1402603715707420097,,822,,0,0,'',15,249,1,50,52,False,[0]
1402603715712546970,,823,,0,0,'',20,250,1,50,58,False,"[4468789385587913606, 13829711275145963697L]"
1402603715803518036,,824,,0,0,'',28,251,1,50,30,False,"[4374640348090135495, 13830657142896724741L, 13608120739672825382L]"
1402603716106264519,,825,,0,0,'',28,6,1,50,30,False,"[4360827853525284184, 13829332845572971350L, 13513902233239123114L]"
1402603716195291130,,826,,0,0,'',20,7,1,50,74,False,"[0, 9223372036854775808L]"
1402603716202286048,,827,,0,0,'',28,8,1,50,30,False,"[4333939335322727861, 13829045662584964435L, 13579130876531834997L]"
1402603716286113331,,828,,0,0,'',20,9,1,50,74,False,"[0, 9223372036854775808L]"
1402603716289170599,,829,,0,0,'',9,10,1,50,0,False,[349323648827588608]
1402603716296142716,,830,,0,0,'',31,11,1,50,1,False,"[17179869188, 3142952695212539908, 65436]"
1402603716394116978,,831,,0,0,'',62,12,1,50,105,False,"[63005844, 13754859792019154598L, 13654528969479392286L, 4438578732692913421, 4476025566838957048, 4935097950224233445, 4696099992857739264]"
1402603716400164044,,832,,0,0,'',28,13,1,50,30,False,"[4341612032404026909, 13828741986920459876L, 4463278975790946118]"
1402603716493092885,,833,,0,0,'',28,19,1,50,30,False,"[4358974218654774917, 13828525185560708776L, 4415105044210408602]"
1402603716578983363,,834,,0,0,'',20,20,1,50,74,False,"[0, 9223372036854775808L]"
1402603716585044033,,835,,0,0,'',28,21,1,50,30,False,"[4373201267758003937, 13828289735452062387L, 4407108373453189596]"
1402603716589916991,,836,,0,0,'',20,22,1,50,74,False,"[0, 9223372036854775808L]"
1402603716677961672,,837,,0,0,'',28,23,1,50,30,False,"[4394532291553064769, 13828056926747679271L, 4449685442909070233]"
1402603716681840502,,838,,0,0,'',20,24,1,50,74,False,"[0, 9223372036854775808L]"
1402603716689019882,,839,,0,0,'',28,25,1,50,32,False,
1402603716781806103,,840,,0,0,'',15,26,1,50,52,False,[0]
1402603717166574937,,841,,0,0,'',20,38,1,50,74,False,"[0, 9223372036854775808L]"
1402603717172569768,,842,,0,0,'',28,39,1,50,30,False,"[4411120769510209855, 13827082244048279519L, 4412698050030449854]"
1402603717177454583,,843,,0,0,'',20,40,1,50,74,False,"[0, 9223372036854775808L]"
1402603717265558154,,844,,0,0,'',28,41,1,50,30,False,"[4424062828822985115, 13826905115301656919L, 13687190859970807886L]"
1402603717269518820,,845,,0,0,'',20,42,1,50,74,False,"[0, 9223372036854775808L]"
1402603717272485553,,846,,0,0,'',9,43,1,50,0,False,[349323648827588608]
1402603717364409261,,847,,0,0,'',31,44,1,50,1,False,"[17179869188, 3140700659175653380, 65436]"
1402603717460443690,,848,,0,0,'',62,45,1,50,105,False,"[64003841, 4468032269813214188, 4407628341568492066, 4392627345736015912, 4479623697163596929, 4935097950223755573, 4696099992857739264]"
1402603717557224473,,849,,0,0,'',20,53,1,50,74,False,"[0, 9223372036854775808L]"
1402603717563327854,,850,,0,0,'',28,54,1,50,30,False,"[4400841229143702215, 13826452052089087398L, 13649855701423406409L]"
1402603717568255833,,851,,0,0,'',20,55,1,50,74,False,"[0, 9223372036854775808L]"
1402603717657321121,,852,,0,0,'',28,56,1,50,30,False,"[4392780185414466351, 13826437354710831276L, 13605724064175024687L]"
1402603717662266586,,853,,0,0,'',20,57,1,50,74,False,"[0, 9223372036854775808L]"
1402603717668202070,,854,,0,0,'',28,58,1,50,32,False,
1402603717754266612,,855,,0,0,'',15,59,1,50,52,False,[0]
1402603718147021665,,856,,0,0,'',28,70,1,50,30,False,"[4409189022069488832, 13826195771390575802L, 4473737708646030706]"
1402603718240905430,,857,,0,0,'',20,73,1,50,74,False,"[0, 9223372036854775808L]"
1402603718247872542,,858,,0,0,'',28,74,1,50,30,False,"[4387603457037630857, 13826181945885323510L, 4436883184836507056]"
1402603718251887973,,859,,0,0,'',20,75,1,50,74,False,"[0, 9223372036854775808L]"
1402603718254868306,,860,,0,0,'',9,76,1,50,0,False,[349323648827588608]
1402603718342899320,,861,,0,0,'',31,77,1,50,1,False,"[17179869188, 3138730394468220932, 65436]"
1402603718450885340,,862,,0,0,'',28,85,1,50,30,False,"[4384373255083982417, 13826006844359051353L, 4407093259412612638]"
1402603718541745338,,863,,0,0,'',28,87,1,50,30,False,"[4385136784305094318, 13825980941411566924L, 13644772538896610926L]"
1402603718630008912,,864,,0,0,'',20,88,1,50,74,False,"[0, 9223372036854775808L]"
1402603718635657107,,865,,0,0,'',28,89,1,50,30,False,"[4376655568220258070, 13825881031880093946L, 13663562093111575257L]"
1402603718641054517,,866,,0,0,'',20,90,1,50,74,False,"[0, 9223372036854775808L]"
1402603718733521885,,867,,0,0,'',28,91,1,50,32,False,
1402603718826537432,,868,,0,0,'',20,95,1,50,74,False,"[0, 9223372036854775808L]"
1402603718833494404,,869,,0,0,'',28,96,1,50,30,False,"[4338633352325169114, 13825760497926137631L, 13667796709659928070L]"
1402603718837544924,,870,,0,0,'',20,97,1,50,74,False,"[0, 9223372036854775808L]"
1402603718928525896,,871,,0,0,'',28,98,1,50,30,False,"[4317106894633238590, 13825659145290495246L, 13707511441186920016L]"
1402603718933496137,,872,,0,0,'',20,99,1,50,74,False,"[0, 9223372036854775808L]"
1402603719023371375,,873,,0,0,'',28,100,1,50,32,False,
1402603719027409677,,874,,0,0,'',15,101,1,50,52,False,[0]
1402603719032354805,,875,,0,0,'',20,102,1,50,58,False,"[4453386142510809221, 13824069947277467977L]"
1402603719127362415,,876,,0,0,'',28,103,1,50,30,False,"[4318977455969861799, 13825624583686507360L, 13482521052531910073L]"
1402603719218416720,,877,,0,0,'',20,106,1,50,74,False,"[0, 9223372036854775808L]"
1402603719224392792,,878,,0,0,'',28,107,1,50,30,False,"[4356605252133257579, 13825527087931410058L, 13662755281350848569L]"
1402603719229412034,,879,,0,0,'',20,108,1,50,74,False,"[0, 9223372036854775808L]"
1402603719232290393,,880,,0,0,'',9,109,1,50,0,False,[349323648827588608]
1402603719322271765,,881,,0,0,'',31,110,1,50,1,False,"[17179869188, 3136478551704862724, 65436]"
1402603719426240602,,882,,0,0,'',28,114,1,50,32,False,
1402603719513211084,,883,,0,0,'',22,115,1,50,35,False,"[423063422641439171, 511730406932481595]"
1402603719610088621,,884,,0,0,'',20,121,1,50,74,False,"[0, 9223372036854775808L]"
1402603719616161706,,885,,0,0,'',28,122,1,50,30,False,"[4392077206642295556, 13825196461351642826L, 13641102532287686471L]"
1402603719621149514,,886,,0,0,'',20,123,1,50,74,False,"[0, 9223372036854775808L]"
1402603719712035446,,887,,0,0,'',28,124,1,50,32,False,
1402603719716006379,,888,,0,0,'',15,125,1,50,52,False,[0]
1402603719721053508,,889,,0,0,'',20,126,1,50,58,False,"[4446983677712335647, 13822946190550807788L]"
1402603719811029398,,890,,0,0,'',28,127,1,50,30,False,"[4392051496968061796, 13825034545379968364L, 4420313999865207564]"
1402603720198650107,,891,,0,0,'',20,139,1,50,74,False,"[0, 9223372036854775808L]"
1402603720204666266,,892,,0,0,'',28,140,1,50,30,False,"[4381354524435088729, 13824458345454709034L, 4331741522097772298]"
1402603720209680100,,893,,0,0,'',20,141,1,50,74,False,"[0, 9223372036854775808L]"
1402603720212722675,,894,,0,0,'',9,142,1,50,0,False,[349323648827588608]
1402603720297646975,,895,,0,0,'',31,143,1,50,1,False,"[17179869188, 3134789706139566084, 65436]"
1402603720398455837,,896,,0,0,'',62,144,1,50,105,False,"[66998847, 13747497850793621960L, 13537965068894586299L, 4379467892339194717, 4478184445011909892, 4935095137020803900, 4697601105402527744]"
1402603720404593907,,897,,0,0,'',28,145,1,50,30,False,"[4386905413182883254, 13824417118063577175L, 4362668943797797275]"
1402603720488442952,,898,,0,0,'',20,146,1,50,74,False,"[0, 9223372036854775808L]"
1402603720586429583,,899,,0,0,'',28,153,1,50,30,False,"[4404634093287966342, 13824120670831365492L, 4442247809426810687]"
1402603720591530591,,900,,0,0,'',20,154,1,50,74,False,"[0, 9223372036854775808L]"
1402603720597509720,,901,,0,0,'',28,155,1,50,30,False,"[4404181085907388130, 13824037709240933874L, 13591837668268523182L]"
1402603720683382988,,902,,0,0,'',20,156,1,50,74,False,"[0, 9223372036854775808L]"
1402603720689289716,,903,,0,0,'',28,157,1,50,32,False,
1402603720693366088,,904,,0,0,'',15,158,1,50,52,False,[0]
1402603720786356759,,905,,0,0,'',20,159,1,50,58,False,"[4447942705254827784, 13821230630292844021L]"
1402603720792343224,,906,,0,0,'',28,160,1,50,30,False,"[4382583022520698703, 13823968311157696913L, 4422866374357600760]"
1402603720797390624,,907,,0,0,'',20,161,1,50,74,False,"[0, 9223372036854775808L]"
1402603720883332087,,908,,0,0,'',28,162,1,50,30,False,"[4384589772975310771, 13823924408001063960L, 4455827289122212593]"
1402603720888360831,,909,,0,0,'',20,163,1,50,74,False,"[0, 9223372036854775808L]"
1402603720978358777,,910,,0,0,'',28,164,1,50,30,False,"[4372189016980785171, 13823939839816785681L, 13626521678788438260L]"
1402603720983208098,,911,,0,0,'',20,165,1,50,74,False,"[0, 9223372036854775808L]"
1402603720989126152,,912,,0,0,'',28,166,1,50,32,False,
1402603721080272431,,913,,0,0,'',15,167,1,50,52,False,[0]
1402603721172149170,,914,,0,0,'',20,170,1,50,74,False,"[0, 9223372036854775808L]"
1402603721178164551,,915,,0,0,'',28,171,1,50,30,False,"[4365269841846798551, 13823988514681679663L, 13539062415813204499L]"
1402603721183116167,,916,,0,0,'',20,172,1,50,74,False,"[0, 9223372036854775808L]"
1402603721272094321,,917,,0,0,'',28,173,1,50,30,False,"[4355811902954211648, 13823913193837987565L, 13637562044713534420L]"
1402603721277110814,,918,,0,0,'',20,174,1,50,74,False,"[0, 9223372036854775808L]"
1402603721280100599,,919,,0,0,'',9,175,1,50,0,False,[349323648827588608]
1402603721367996206,,920,,0,0,'',31,176,1,50,1,False,"[17179869188, 3133382704918167556, 65436]"
1402603721463991996,,921,,0,0,'',62,177,1,50,105,False,"[68008843, 13764797717137221061L, 4504497661027257016, 13422689819495270106L, 4475305940761373869, 4935097245849925439, 4696475265625227264]"
1402603721562857182,,922,,0,0,'',20,185,1,50,74,False,"[0, 9223372036854775808L]"
1402603721568902027,,923,,0,0,'',28,186,1,50,30,False,"[4348558476285381228, 13823599386350877494L, 13662920547380922809L]"
1402603721573867514,,924,,0,0,'',20,187,1,50,74,False,"[0, 9223372036854775808L]"
1402603721663903964,,925,,0,0,'',28,188,1,50,30,False,"[4370484396000611025, 13823455019617751223L, 13644250045372268957L]"
1402603721668808891,,926,,0,0,'',20,189,1,50,74,False,"[0, 9223372036854775808L]"
1402603721674840576,,927,,0,0,'',28,190,1,50,32,False,
1402603721763865830,,928,,0,0,'',15,191,1,50,52,False,[0]
1402603722148475623,,929,,0,0,'',28,202,1,50,30,False,"[4369593486639434845, 13822986430097573233L, 4394252567818168317]"
1402603722251364689,,930,,0,0,'',20,205,1,50,74,False,"[0, 9223372036854775808L]"
1402603722257468350,,931,,0,0,'',28,206,1,50,30,False,"[4334000298088533286, 13822712952347532045L, 4437418092909334306]"
1402603722262510424,,932,,0,0,'',20,207,1,50,74,False,"[0, 9223372036854775808L]"
1402603722265382983,,933,,0,0,'',9,208,1,50,0,False,[349323648827588608]
1402603722350429110,,934,,0,0,'',31,209,1,50,1,False,"[17179869188, 3131693507165552644, 65436]"
1402603722453336450,,935,,0,0,'',28,217,1,50,30,False,"[4035259570027826666, 13822802322023945245L, 4430967176603812447]"
1402603722546339121,,936,,0,0,'',20,218,1,50,74,False,"[0, 9223372036854775808L]"
1402603722552251943,,937,,0,0,'',28,219,1,50,30,False,"[4275894845182119511, 13822972471442641747L, 4453054752454877614]"
1402603722557304641,,938,,0,0,'',20,220,1,50,74,False,"[0, 9223372036854775808L]"
1402603722641233906,,939,,0,0,'',28,221,1,50,30,False,"[4283113718839054003, 13823004992930945959L, 4216155697276436716]"
1402603722646168329,,940,,0,0,'',20,222,1,50,74,False,"[0, 9223372036854775808L]"
1402603722652201360,,941,,0,0,'',28,223,1,50,32,False,
1402603722740263144,,942,,0,0,'',15,224,1,50,52,False,[0]
1402603723131250052,,943,,0,0,'',28,235,1,50,30,False,"[4368539308391469132, 13823436276346339298L, 13661545762729867338L]"
1402603723220995502,,944,,0,0,'',20,238,1,50,74,False,"[0, 9223372036854775808L]"
1402603723226918931,,945,,0,0,'',28,239,1,50,30,False,"[4382523923770708240, 13823258718125856237L, 13652475949275909011L]"
1402603723231925398,,946,,0,0,'',20,240,1,50,74,False,"[0, 9223372036854775808L]"
1402603723234930461,,947,,0,0,'',9,241,1,50,0,False,[349323648827588608]
1402603723325874422,,948,,0,0,'',31,242,1,50,1,False,"[17179869188, 3129723117904068612, 65436]"
1402603723433811398,,949,,0,0,'',22,247,1,50,35,False,"[423344893323186526, 512011877614290490]"
1402603723519713318,,950,,0,0,'',15,248,1,50,52,False,[0]
1402603723611660784,,951,,0,0,'',20,253,1,50,74,False,"[0, 9223372036854775808L]"
1402603723618652715,,952,,0,0,'',28,254,1,50,30,False,"[4398759922351805081, 13822568233420657970L, 4439186084023877381]"
1402603723622647766,,953,,0,0,'',20,255,1,50,74,False,"[0, 9223372036854775808L]"
1402603723716651290,,954,,0,0,'',28,0,1,50,32,False,
1402603723720664936,,955,,0,0,'',15,1,1,50,52,False,[0]
1402603723724658754,,956,,0,0,'',20,2,1,50,58,False,"[4452954661506323135, 13816155542320594024L]"
1402603723813526043,,957,,0,0,'',28,3,1,50,30,False,"[4384920743155143425, 13822299003394061635L, 13648819609266249996L]"
1402603724214225728,,958,,0,0,'',20,17,1,50,74,False,"[0, 9223372036854775808L]"
1402603724217230216,,959,,0,0,'',9,18,1,50,0,False,[349323648827588608]
1402603724307210813,,960,,0,0,'',31,19,1,50,1,False,"[17179869188, 3128034272338771972, 65436]"
1402603724402301539,,961,,0,0,'',62,20,1,50,105,False,"[71003843, 4568130023839865430, 4418781714505464790, 4423418097263649374, 4479863568931351785, 4935100063348262545, 4694974191735144448]"
1402603724409214521,,962,,0,0,'',28,21,1,50,30,False,"[4377913877673874779, 13821165583000583649L, 13552312520897196577L]"
1402603724498177421,,963,,0,0,'',20,22,1,50,74,False,"[0, 9223372036854775808L]"
1402603724590127239,,964,,0,0,'',20,30,1,50,74,False,"[0, 9223372036854775808L]"
1402603724596114192,,965,,0,0,'',28,31,1,50,30,False,"[4372225773310908043, 13820503217439089093L, 13660621792841496754L]"
1402603724601116877,,966,,0,0,'',20,32,1,50,74,False,"[0, 9223372036854775808L]"
1402603724691012157,,967,,0,0,'',28,33,1,50,32,False,
1402603724695053416,,968,,0,0,'',15,34,1,50,52,False,[0]
1402603724700045891,,969,,0,0,'',20,35,1,50,58,False,"[4456257667450607269, 13814461164828057511L]"
1402603724798006980,,970,,0,0,'',28,38,1,50,30,False,"[4375407691242215252, 13820033687322492350L, 13659625480690222776L]"
1402603724885954251,,971,,0,0,'',20,39,1,50,74,False,"[0, 9223372036854775808L]"
1402603724891922652,,972,,0,0,'',28,40,1,50,30,False,"[4388956878542018488, 13819758087863670930L, 4375453212486632369]"
1402603724897018355,,973,,0,0,'',20,41,1,50,74,False,"[0, 9223372036854775808L]"
1402603724984951763,,974,,0,0,'',28,42,1,50,32,False,
1402603724988822967,,975,,0,0,'',15,43,1,50,52,False,[0]
1402603724993879387,,976,,0,0,'',20,44,1,50,58,False,"[4440600699180488694, 13813879574721683231L]"
1402603725083847596,,977,,0,0,'',28,45,1,50,30,False,"[4383813019549898772, 13819527976400886877L, 4444109392150900549]"
1402603725088915215,,978,,0,0,'',20,46,1,50,74,False,"[0, 9223372036854775808L]"
1402603725176870737,,979,,0,0,'',28,47,1,50,30,False,"[4368785727845111933, 13819272846749696972L, 4430230211771026397]"
1402603725181785569,,980,,0,0,'',20,48,1,50,74,False,"[0, 9223372036854775808L]"
1402603725187742244,,981,,0,0,'',28,49,1,50,30,False,"[4377505254485334233, 13819122333915910180L, 13687725617762083022L]"
1402603725276719593,,982,,0,0,'',20,50,1,50,74,False,"[0, 9223372036854775808L]"
1402603725279732410,,983,,0,0,'',9,51,1,50,0,False,[349323648827588608]
1402603725286644614,,984,,0,0,'',31,52,1,50,1,False,"[17179869188, 3126345431068442628, 65436]"
1402603725383708166,,985,,0,0,'',62,53,1,50,105,False,"[72001843, 13748614046301518850L, 4503826091351013284, 4389494222895121042, 4477704695020477820, 4935100767722779621, 4694598927557591040]"
1402603725472476591,,986,,0,0,'',28,54,1,50,30,False,"[4362852110266603841, 13818920483339584429L, 13574273474683279761L]"
1402603725567505456,,987,,0,0,'',20,61,1,50,74,False,"[0, 9223372036854775808L]"
1402603725574484976,,988,,0,0,'',28,62,1,50,30,False,"[4344761033705986569, 13818228237694970467L, 13663726066370214649L]"
1402603725578483866,,989,,0,0,'',20,63,1,50,74,False,"[0, 9223372036854775808L]"
1402603725668383756,,990,,0,0,'',28,64,1,50,30,False,"[4377232141809949298, 13817946096994712013L, 13671423358565595960L]"
1402603725673409166,,991,,0,0,'',20,65,1,50,74,False,"[0, 9223372036854775808L]"
1402603725679372583,,992,,0,0,'',28,66,1,50,32,False,
1402603725769285727,,993,,0,0,'',15,67,1,50,52,False,[0]
1402603726153076897,,994,,0,0,'',20,79,1,50,74,False,"[0, 9223372036854775808L]"
1402603726159087618,,995,,0,0,'',28,80,1,50,30,False,"[4396073248509467751, 13816379735304998867L, 4458966296055962869]"
1402603726164032211,,996,,0,0,'',20,81,1,50,74,False,"[0, 9223372036854775808L]"
1402603726255071548,,997,,0,0,'',28,82,1,50,30,False,"[4397964670502247627, 13816139706761791772L, 4450605805067888714]"
1402603726259995405,,998,,0,0,'',20,83,1,50,74,False,"[0, 9223372036854775808L]"
1402603726262973212,,999,,0,0,'',9,84,1,50,0,False,[349323648827588608]
1402603726352943766,,1000,,0,0,'',31,85,1,50,1,False,"[17179869188, 3124938180738940932, 65436]"
1402603726449910308,,1001,,0,0,'',62,86,1,50,105,False,"[72999843, 4553496705204937664, 4432424626582018454, 4445857349333266184, 4478184442881117640, 4935097950224143844, 4696099992857739264]"
1402603726544879197,,1002,,0,0,'',20,94,1,50,74,False,"[0, 9223372036854775808L]"
1402603726550828882,,1003,,0,0,'',28,95,1,50,30,False,"[4396719087036734968, 13815307694285193915L, 4356934202573732516]"
1402603726555894196,,1004,,0,0,'',20,96,1,50,74,False,"[0, 9223372036854775808L]"
1402603726643791567,,1005,,0,0,'',28,97,1,50,30,False,"[4377347740854722132, 13815007862614044757L, 4449150107493245908]"
1402603726647878927,,1006,,0,0,'',20,98,1,50,74,False,"[0, 9223372036854775808L]"
1402603726654815205,,1007,,0,0,'',28,99,1,50,32,False,
1402603726744742705,,1008,,0,0,'',15,100,1,50,52,False,[0]
1402603727137572554,,1009,,0,0,'',28,111,1,50,30,False,"[4347564964450476005, 13813615099205706938L, 13627031377616076522L]"
1402603727227397919,,1010,,0,0,'',20,114,1,50,74,False,"[0, 9223372036854775808L]"
1402603727233377827,,1011,,0,0,'',28,115,1,50,30,False,"[4344426236710297769, 13813025803925184337L, 13660416491247458865L]"
1402603727238476436,,1012,,0,0,'',20,116,1,50,74,False,"[0, 9223372036854775808L]"
1402603727241437275,,1013,,0,0,'',9,117,1,50,0,False,[349323648827588608]
1402603727332386244,,1014,,0,0,'',31,118,1,50,1,False,"[17179869188, 3123812504170397700, 65436]"
1402603727434349884,,1015,,0,0,'',20,125,1,50,58,False,"[4436858227887513875, 13812398979230158370L]"
1402603727524651720,,1016,,0,0,'',28,126,1,50,30,False,"[4361699126295994738, 13812804887989184457L, 4442351139896800467]"
1402603727619264391,,1017,,0,0,'',20,129,1,50,74,False,"[0, 9223372036854775808L]"
1402603727625195571,,1018,,0,0,'',28,130,1,50,30,False,"[4392885571027018306, 13813716215619379713L, 4441225063913538006]"
1402603727630258202,,1019,,0,0,'',20,131,1,50,74,False,"[0, 9223372036854775808L]"
1402603727721113268,,1020,,0,0,'',28,132,1,50,32,False,
1402603727725066852,,1021,,0,0,'',15,133,1,50,52,False,[0]
1402603727730084614,,1022,,0,0,'',20,134,1,50,58,False,"[4444735575865500265, 13821872358525669872L]"
1402603727815082327,,1023,,0,0,'',28,135,1,50,30,False,"[4396072741703328418, 13814568414440923013L, 13674275261951537886L]"
1402603728203821376,,1024,,0,0,'',20,147,1,50,74,False,"[0, 9223372036854775808L]"
1402603728210837866,,1025,,0,0,'',28,148,1,50,30,False,"[4402003636272571539, 13821058183041001040L, 13590173170878322604L]"
1402603728214800988,,1026,,0,0,'',20,149,1,50,74,False,"[0, 9223372036854775808L]"
1402603728217810036,,1027,,0,0,'',9,150,1,50,0,False,[349323648827588608]
1402603728313091254,,1028,,0,0,'',31,151,1,50,1,False,"[17179869188, 3122404832934100996, 65436]"
1402603728415680623,,1029,,0,0,'',20,154,1,50,74,False,"[0, 9223372036854775808L]"
1402603728602595134,,1030,,0,0,'',20,162,1,50,74,False,"[0, 9223372036854775808L]"
1402603728609619489,,1031,,0,0,'',28,163,1,50,30,False,"[4362839976983995948, 13828535398976270713L, 4379767296690496044]"
1402603728614564269,,1032,,0,0,'',20,164,1,50,74,False,"[0, 9223372036854775808L]"
1402603728700539071,,1033,,0,0,'',28,165,1,50,32,False,
1402603728704522826,,1034,,0,0,'',15,166,1,50,52,False,[0]
1402603728708505953,,1035,,0,0,'',20,167,1,50,58,False,"[4427192438347605574, 13840733209193244550L]"
1402603728798462318,,1036,,0,0,'',28,168,1,50,30,False,"[4346038438584198797, 13830241140941525207L, 4374086689179256452]"
1402603728894494415,,1037,,0,0,'',20,171,1,50,74,False,"[0, 9223372036854775808L]"
1402603728900427078,,1038,,0,0,'',28,172,1,50,30,False,"[4370441618126350165, 13833151947641035373L, 4367386825802823912]"
1402603728905429934,,1039,,0,0,'',20,173,1,50,74,False,"[0, 9223372036854775808L]"
1402603728989588334,,1040,,0,0,'',28,174,1,50,32,False,
1402603728993371204,,1041,,0,0,'',15,175,1,50,52,False,[0]
1402603728998294779,,1042,,0,0,'',20,176,1,50,58,False,"[4446547888855656347, 13840418746703509173L]"
1402603729095316780,,1043,,0,0,'',28,179,1,50,30,False,"[4367908412055431189, 13835144404457702678L, 13658157553206604493L]"
1402603729186637542,,1044,,0,0,'',20,180,1,50,74,False,"[0, 9223372036854775808L]"
1402603729192654045,,1045,,0,0,'',28,181,1,50,30,False,"[4360161807176902786, 13835627502385750998L, 13547223092026348696L]"
1402603729197587938,,1046,,0,0,'',20,182,1,50,74,False,"[0, 9223372036854775808L]"
1402603729283568934,,1047,,0,0,'',9,183,1,50,0,False,[349323648827588608]
1402603729290539554,,1048,,0,0,'',31,184,1,50,1,False,"[17179869188, 3121278838537977860, 65436]"
1402603729384308071,,1049,,0,0,'',62,185,1,50,105,False,"[76006843, 4516532333303957114, 13715152321193197289L, 13667940917437668270L, 4473626810436325417, 4935097950224203578, 4696099992857739264]"
1402603729390227659,,1050,,0,0,'',28,186,1,50,30,False,"[4363095201120594150, 13835986699085888989L, 4323093747228758207]"
1402603729478407894,,1051,,0,0,'',20,187,1,50,74,False,"[0, 9223372036854775808L]"
1402603729574081568,,1052,,0,0,'',20,193,1,50,74,False,"[0, 9223372036854775808L]"
1402603729581107135,,1053,,0,0,'',28,194,1,50,30,False,
1402603729585071687,,1054,,0,0,'',20,195,1,50,74,False,"[0, 9223372036854775808L]"
1402603729675295328,,1055,,0,0,'',28,196,1,50,30,False,"[4319235909921876495, 13836536802801207266L, 13691106424894340542L]"
1402603729680227924,,1056,,0,0,'',20,197,1,50,74,False,"[0, 9223372036854775808L]"
1402603729686951344,,1057,,0,0,'',28,198,1,50,32,False,
1402603729777967488,,1058,,0,0,'',15,199,1,50,52,False,[0]
1402603730159618865,,1059,,0,0,'',28,210,1,50,30,False,"[4319889702728575900, 13836779678909051816L, 13378713262823447566L]"
1402603730254539852,,1060,,0,0,'',20,213,1,50,74,False,"[0, 9223372036854775808L]"
1402603730260568012,,1061,,0,0,'',28,214,1,50,30,False,"[4416030247842032740, 13836961603006147416L, 4565305090670064728]"
1402603730265499983,,1062,,0,0,'',20,215,1,50,74,False,"[0, 9223372036854775808L]"
